,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
963,NGC6963,311.83034286,0.50934423,20.0,47.0,19.282286400008104,0.0,2.0,2.2426152000000155,311.0,49.0,49.234295999904134,0.0,30.0,33.63922799999983
964,NGC6964,311.85126286,0.30082583,20.0,47.0,24.303086400019254,0.0,1.0,12.198199200000017,311.0,51.0,4.546296000071379,0.0,18.0,2.972988000000072
965,NGC6965,311.83487169,0.48405642,20.0,47.0,20.369205600015334,0.0,1.0,56.17354080000001,311.0,50.0,5.538083999999799,0.0,29.0,2.6031119999999675
966,NGC6966,311.8615,0.367707,20.0,47.0,26.760000000011814,0.0,1.0,28.249680000000016,311.0,51.0,41.39999999992142,0.0,22.0,3.7451999999999686
967,NGC6967,311.89202917,0.41166944,20.0,47.0,34.08700080001552,0.0,1.0,38.800665600000016,311.0,53.0,31.305012000002534,0.0,24.0,42.00998400000003
968,NGC6968,312.13519167,-8.360175,20.0,48.0,32.44600080001135,-0.0,-33.0,-26.442000000000405,312.0,8.0,6.690011999939998,-8.0,-21.0,-36.62999999999968
969,NGC6969,312.1151125,7.73996944,20.0,48.0,27.62700000001928,0.0,30.0,57.59266560000029,312.0,6.0,54.4050000000334,7.0,44.0,23.889984000001334
970,NGC6970,313.03941033,-48.77779936,20.0,52.0,9.458479200019383,-3.0,-15.0,-6.671846400002224,313.0,2.0,21.87718800003495,-48.0,-46.0,-40.077696000010974
971,NGC6971,312.34906363,5.99559001,20.0,49.0,23.77527120001787,0.0,23.0,58.94160240000019,312.0,20.0,56.62906799996108,5.0,59.0,44.12403599999948
972,NGC6972,312.49568704,9.89914832,20.0,49.0,58.96488960001619,0.0,39.0,35.79559680000045,312.0,29.0,44.47334400002546,9.0,53.0,56.9339520000004
973,NGC6973,313.024671,-5.895204,20.0,52.0,5.9210400000114305,-0.0,-23.0,-34.848960000000346,313.0,1.0,28.81560000004356,-5.0,-53.0,-42.7343999999988
974,NGC6974,312.76791667,31.82805556,20.0,51.0,4.300000800002977,2.0,7.0,18.733334400001418,312.0,46.0,4.500011999916751,31.0,49.0,41.00001599999729
975,NGC6975,313.10842917,-5.77217778,20.0,52.0,26.023000800022373,-0.0,-23.0,-5.3226672000001685,313.0,6.0,30.345012000079805,-5.0,-46.0,-19.84000799999933
976,NGC6976,313.10842917,-5.77217778,20.0,52.0,26.023000800022373,-0.0,-23.0,-5.3226672000001685,313.0,6.0,30.345012000079805,-5.0,-46.0,-19.84000799999933
977,NGC6977,313.12376052,-5.74609731,20.0,52.0,29.702524800019887,-0.0,-22.0,-59.06335440000014,313.0,7.0,25.53787200006809,-5.0,-44.0,-45.95031599999885
978,NGC6978,313.14764358,-5.71112305,20.0,52.0,35.43445920002483,-0.0,-22.0,-50.66953200000029,313.0,8.0,51.516888000078325,-5.0,-42.0,-40.04298000000091
979,NGC6979,312.616727,32.025898,20.0,50.0,28.014480000021535,2.0,8.0,6.2155200000009,312.0,37.0,0.21720000009281648,32.0,1.0,33.23279999999272
980,NGC6980,313.203916,-5.837879,20.0,52.0,48.93984000001012,-0.0,-23.0,-21.090960000000223,313.0,12.0,14.097599999972772,-5.0,-50.0,-16.364399999999932
981,NGC6981,313.36541667,-12.53730556,20.0,53.0,27.70000080001836,-0.0,-50.0,-8.953334400000443,313.0,21.0,55.50001200000679,-12.0,-32.0,-14.300016000000255
982,NGC6982,314.326475,-51.86229167,20.0,57.0,18.35400000002096,-3.0,-27.0,-26.9500008000022,314.0,19.0,35.31000000005861,-51.0,-51.0,-44.25001199999144
983,NGC6983,314.18087917,-43.98597222,20.0,56.0,43.41100080001553,-2.0,-55.0,-56.633332800002734,314.0,10.0,51.16501200009225,-43.0,-59.0,-9.499992000002635
984,NGC6984,314.47494895,-51.87084296,20.0,57.0,53.987748000008935,-3.0,-27.0,-29.002310400001292,314.0,28.0,29.816219999993336,-51.0,-52.0,-15.034655999990605
985,NGC6985,311.26235833,-11.10407778,20.0,45.0,2.9659992000105717,-0.0,-44.0,-24.97866720000104,311.0,15.0,44.48998799994115,-11.0,-6.0,-14.680008000002829
986,NGC6986,314.12772988,-18.56652663,20.0,56.0,30.655171200018003,-1.0,-14.0,-15.966391200000487,314.0,7.0,39.82756800001425,-18.0,-33.0,-59.495867999994516
987,NGC6987,314.54305833,-48.63031111,20.0,58.0,10.333999200011306,-3.0,-14.0,-31.27466640000204,314.0,32.0,35.0099880000289,-48.0,-37.0,-49.119996000003425
988,NGC6988,313.95389945,10.50781863,20.0,55.0,48.93586800001657,0.0,42.0,1.8764712000002248,313.0,57.0,14.038019999979952,10.0,30.0,28.147067999996978
989,NGC6989,313.493,45.24,20.0,53.0,58.32000000001585,3.0,0.0,57.60000000000325,313.0,29.0,34.79999999998199,45.0,14.0,24.000000000007162
990,NGC6990,314.98709119,-55.56177513,20.0,59.0,56.901885600019,-3.0,-42.0,-14.826031200001921,314.0,59.0,13.528284000003623,-55.0,-33.0,-42.39046800000324
991,NGC6991,313.725,47.41666667,20.0,54.0,54.00000000002251,3.0,9.0,40.0000008000012,313.0,43.0,30.000000000081855,47.0,25.0,1.1999992466371623e-05
992,NGC6992,314.07916667,31.74333333,20.0,56.0,19.00000080001348,2.0,6.0,58.39999920000075,314.0,4.0,45.00001200002316,31.0,44.0,35.999987999995255
993,NGC6993,313.475208,-25.472528,20.0,53.0,54.049920000012435,-1.0,-41.0,-53.40672000000097,313.0,28.0,30.748800000033043,-25.0,-28.0,-21.10080000000181
994,NGC6994,314.75,-12.63333333,20.0,59.0,1.6200374375330284e-11,-0.0,-50.0,-31.999999200000246,314.0,45.0,0.0,-12.0,-37.0,-59.9999879999973
995,NGC6995,314.25,31.21666667,20.0,57.0,1.0231815394945443e-11,2.0,4.0,52.00000080000095,314.0,15.0,0.0,31.0,13.0,1.1999995024325472e-05
996,NGC6996,314.10416667,45.47,20.0,56.0,25.000000800008024,3.0,1.0,52.800000000001965,314.0,6.0,15.000011999941307,45.0,28.0,11.999999999995907
997,NGC6997,314.13,44.61,20.0,56.0,31.200000000013404,2.0,58.0,26.40000000000242,314.0,7.0,47.99999999998363,44.0,36.0,35.999999999997954
998,NGC6998,315.40713333,-28.03176389,21.0,1.0,37.71199920001976,-1.0,-52.0,-7.623333600001416,315.0,24.0,25.679988000078993,-28.0,-1.0,-54.35000400000206
999,NGC6999,315.498075,-28.05870278,21.0,1.0,59.53800000000854,-1.0,-52.0,-14.088667200001481,315.0,29.0,53.069999999897846,-28.0,-3.0,-31.330008000003033
